date,workout_name,exercise,set_type,set_num,weight_lb,reps,seconds,rpe_actual
2026-02-20,GPT 1 - Viernes,Bench Press (Barbell),working,3,145.0,5,0,7.0
2026-02-20,GPT 1 - Viernes,Front Squat (Barbell),working,1,85.0,4,0,7.0
2026-02-20,GPT 1 - Viernes,Front Squat (Barbell),working,2,85.0,4,0,7.0
2026-02-20,GPT 1 - Viernes,Front Squat (Barbell),working,3,85.0,4,0,7.0
2026-02-20,GPT 1 - Viernes,Chin Up,working,1,22.0,3,0,7.0
2026-02-20,GPT 1 - Viernes,Chin Up,working,2,22.0,3,0,7.0
2026-02-20,GPT 1 - Viernes,Chin Up,working,3,22.0,3,0,7.0
2026-02-20,GPT 1 - Viernes,Weight Hold,working,1,180.0,30,0,
2026-02-20,GPT 1 - Viernes,Weight Hold,working,2,180.0,30,0,
2026-02-23,GPT 1 - Lunes ,Elliptical Machine,working,1,0.0,0,120,
2026-02-23,GPT 1 - Lunes ,World’s Greatest Stretch,working,1,0.0,8,0,
2026-02-23,GPT 1 - Lunes ,Balanceo De Pierna,working,1,0.0,10,0,
2026-02-23,GPT 1 - Lunes ,Balanceo De Pierna,working,2,0.0,10,0,
2026-02-23,GPT 1 - Lunes ,Balanceo De Pierna,working,3,0.0,10,0,
2026-02-23,GPT 1 - Lunes ,Balanceo De Pierna,working,4,0.0,10,0,
2026-02-23,GPT 1 - Lunes ,Air Squat,working,1,0.0,6,0,
2026-02-23,GPT 1 - Lunes ,Air Squat,working,2,0.0,6,0,
2026-02-23,GPT 1 - Lunes ,Scap Pull up,working,1,0.0,6,0,
2026-02-23,GPT 1 - Lunes ,Scap Pull up,working,2,0.0,6,0,
2026-02-23,GPT 1 - Lunes ,Push Up,working,1,0.0,6,0,
2026-02-23,GPT 1 - Lunes ,Push Up,working,2,0.0,6,0,
2026-02-23,GPT 1 - Lunes ,Squat (Barbell),warmup,0,45.0,8,0,6.0
2026-02-23,GPT 1 - Lunes ,Squat (Barbell),warmup,0,95.0,5,0,6.0
2026-02-23,GPT 1 - Lunes ,Pull Up,warmup,0,0.0,5,0,6.0
2026-02-23,GPT 1 - Lunes ,Pull Up,warmup,0,22.0,4,0,6.0
2026-02-23,GPT 1 - Lunes ,Chest Dip,warmup,0,0.0,4,0,6.0
2026-02-23,GPT 1 - Lunes ,Chest Dip,warmup,0,22.0,4,0,6.0
2026-02-23,GPT 1 - Lunes ,Squat (Barbell),working,1,175.0,4,0,7.0
2026-02-23,GPT 1 - Lunes ,Squat (Barbell),working,2,185.0,4,0,8.0
2026-02-23,GPT 1 - Lunes ,Squat (Barbell),working,3,185.0,4,0,8.0
2026-02-23,GPT 1 - Lunes ,Squat (Barbell),working,4,185.0,4,0,8.0
2026-02-23,GPT 1 - Lunes ,Pull Up,working,1,37.0,3,0,7.0
2026-02-23,GPT 1 - Lunes ,Pull Up,working,2,40.0,3,0,8.0
2026-02-23,GPT 1 - Lunes ,Pull Up,working,3,40.0,3,0,8.0
2026-02-23,GPT 1 - Lunes ,Pull Up,working,4,40.0,3,0,8.0
2026-02-23,GPT 1 - Lunes ,Ring dip,working,1,0.0,4,0,8.0
2026-02-23,GPT 1 - Lunes ,Ring dip,working,2,0.0,4,0,8.0
2026-02-23,GPT 1 - Lunes ,Ring dip,working,3,0.0,4,0,8.0
2026-02-23,GPT 1 - Lunes ,Ring dip,working,4,0.0,4,0,8.0
2026-02-23,GPT 1 - Lunes ,Farmer’s Carry,working,1,180.0,40,0,8.0
2026-02-23,GPT 1 - Lunes ,Farmer’s Carry,working,2,180.0,40,0,8.0
2026-02-23,GPT 1 - Lunes ,Farmer’s Carry,working,3,180.0,40,0,9.0
2026-02-23,GPT 1 - Lunes ,Farmer’s Carry,working,4,180.0,30,0,8.0
2026-02-23,GPT 1 - Lunes ,Dead Hang,working,1,0.0,0,30,
2026-02-23,GPT 1 - Lunes ,Dead Hang,working,2,0.0,0,30,
2026-02-25,GPT 1 - Miércoles ,Elliptical Machine,working,1,0.0,0,120,
2026-02-25,GPT 1 - Miércoles ,Hip Hinge W/bar,working,1,45.0,6,0,
2026-02-25,GPT 1 - Miércoles ,Hip Hinge W/bar,working,2,45.0,6,0,
2026-02-25,GPT 1 - Miércoles ,Deadbug,working,1,0.0,20,0,
2026-02-25,GPT 1 - Miércoles ,Deadbug,working,2,0.0,20,0,
2026-02-25,GPT 1 - Miércoles ,Scapular row,working,1,0.0,8,0,
2026-02-25,GPT 1 - Miércoles ,Scapular row,working,2,0.0,8,0,
